CustomerID,CustGender,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
C7427560,F,76875.57,10/9/16,121748,25600.15
C8710633,M,1206784.44,7/8/16,145511,2434.74
C8710633,M,418124.8,22/8/16,135011,2089.1
C8710633,M,45856.24,22/8/16,121046,739.0
C8710633,F,3286.31,13/9/16,105610,2188.0
C1022588,F,9654.72,14/8/16,163951,12518.0
C1022588,M,13.4,14/8/16,174509,98.0
C1022588,F,100464.69,3/9/16,193927,300.0
C1022588,M,156763.29,7/9/16,104744,307.23
C5711555,M,90.67,14/8/16,133204,705.0
C5711555,M,20985.48,20/8/16,215103,1072.0
C5711555,F,8023.1,13/9/16,193559,332.0
C5711555,M,95297.08,13/9/16,204202,1500.0
C2331787,F,584546.62,19/8/16,192649,894.0
C2331787,M,114015.27,24/8/16,140514,1000.0
C2331787,M,112.39,22/8/16,195835,61.0
C2331787,M,21.77,1/9/16,121849,30.0
C8331891,F,29972.87,17/8/16,82318,50.0
C8331891,M,713.77,23/8/16,172437,1000.0
C8331891,M,18578.61,14/9/16,221156,1400.0
C8331891,F,84118.51,13/9/16,151233,849.0
C6337317,M,194.38,26/9/16,202434,299.0
C6337317,M,425067.02,3/8/16,152014,764.0
C6337317,M,98609.93,21/8/16,141015,155.11
C6337317,M,368.53,1/9/16,135445,250.0
C2428424,M,9313.09,7/8/16,141513,400.0
C2428424,M,22618.86,25/8/16,84741,1000.0
C2428424,F,28621.51,25/8/16,131014,823.0
C2428424,M,19075.49,2/9/16,113423,793.0
C1521588,M,159618.98,5/8/16,194951,700.0
C1521588,F,26409.52,12/8/16,185754,1000.0
C1521588,F,14051.6,2/9/16,130053,1787.0
C1521588,M,12200.63,9/9/16,151140,550.0
C1330735,M,169642.27,7/8/16,192335,1237.0
C1330735,M,13179.91,15/8/16,121749,248.0
C1330735,M,2022.29,9/9/16,180015,500.0
C1330735,M,232743.39,10/9/16,133154,20.0
C3810411,M,20026.65,6/8/16,151313,769.0
C3810411,M,6763.44,10/8/16,121401,41.0
C3810411,M,17466.71,13/8/16,114030,700.0
C3810411,M,17466.71,17/8/16,95609,199.0
C3723951,M,3591.02,27/8/16,74942,15.0
C3723951,M,3420.15,26/8/16,205137,350.0
C3723951,M,11600.22,10/9/16,114226,350.0
C3723951,F,42359.35,14/9/16,140037,4000.0
C3310566,F,66291.59,25/9/16,215100,866.0
C3310566,M,33351.49,6/8/16,112842,2399.0
C3310566,M,1344.57,4/9/16,120239,1000.0
C3310566,M,28727.09,13/9/16,134634,1400.32
C4821492,M,13255.79,7/8/16,182511,1400.0
C4821492,M,19964.3,24/8/16,111125,3827.0
C4821492,M,45215.28,22/8/16,141633,1000.0
C4821492,F,80656.46,28/8/16,194654,349.0
C1134173,M,18070.28,22/9/16,134246,159.0
C1134173,M,33047.98,20/8/16,200637,512.65
C1134173,M,16503.8,3/9/16,3137,2837.0
C1134173,M,31716.26,13/9/16,123214,435.0
C3836023,M,5604.99,22/9/16,113438,50.0
C3836023,F,116265.11,24/8/16,154301,234.52
C3836023,M,29974.96,25/8/16,162439,406.0
C3836023,M,33090.52,5/9/16,225612,200.0
C5226786,F,390286.33,4/8/16,105552,1980.0
C5226786,F,8616.7,3/9/16,135414,3519.65
C5226786,M,1785.3,16/8/16,173024,30.0
C5226786,M,87300.38,10/9/16,222950,400.0
C6425266,M,90026.62,14/8/16,152749,500.0
C6425266,M,35218.28,26/8/16,84824,240.0
C6425266,M,11809.28,3/9/16,72200,50.0
C6425266,F,16453.53,4/9/16,183812,578.0
C3823850,F,51851.55,5/8/16,212621,70.0
C3823850,M,43.11,12/8/16,194754,1677.0
C3823850,M,34049.37,20/8/16,162145,230.0
C3823850,F,64762.5,19/8/16,94210,640.0
C3428959,,53.0,6/8/16,125538,200.0
C3428959,M,14446.76,9/8/16,55059,1.0
C3428959,M,,13/8/16,165705,505.0
C3428959,M,65525.15,11/9/16,185622,1388.0
C4114931,F,89315.26,4/8/16,124525,1090.0
C4114931,M,454.8,2/9/16,140842,30.0
C4114931,M,1964.36,7/9/16,181741,30.0
C4114931,M,5249.64,15/9/16,152122,243.6
C3340318,M,82.21,7/8/16,215358,234.0
C3340318,F,512584.07,17/8/16,234133,10227.0
C3340318,F,66335.58,24/8/16,122428,478.0
C3340318,M,61.33,9/9/16,121311,245.0
C6423290,M,36409.61,27/9/16,185610,299.0
C6423290,M,2190.8,7/8/16,5048,20.0
C6423290,M,8511.66,4/9/16,144013,158.3
C6423290,M,18483.61,14/9/16,2205,1350.0
C7018066,M,10408.95,25/9/16,201440,766.0
C7018066,M,8967.69,2/9/16,132128,300.0
C7018066,M,19567.11,5/9/16,205528,500.0
C7018066,F,58744.76,7/9/16,221621,200.0
C2838064,M,66684.18,25/9/16,201232,750.0
C2838064,M,6.38,13/8/16,202956,73.0
C2838064,M,196370.61,4/9/16,212551,378.0
C2838064,M,78.52,12/9/16,162351,277.0
C4437479,F,250341.89,2/8/16,162103,3680.0
C4437479,M,26910.54,12/8/16,175246,410.0
C4437479,M,25489.34,10/8/16,165859,315.0
C4437479,M,11173.73,19/8/16,142205,2.0
C6624550,M,7463.5,7/8/16,144929,230.0
C6624550,M,8781.84,10/8/16,160410,370.0
C6624550,M,22030.17,19/8/16,190344,92.0
C6624550,M,122.83,14/9/16,195349,8.0
C4324128,M,8.58,1/8/16,215814,100.0
C4324128,M,7698.19,15/8/16,175051,990.0
C4324128,M,37137.57,21/8/16,201721,632.0
C4324128,F,10586.03,1/9/16,121015,20.0
C3913630,M,11508.56,7/8/16,154544,890.97
C3913630,M,112.04,16/8/16,204116,455.72
C3913630,F,91.5,22/8/16,133511,620.0
C3913630,F,27416.57,31/8/16,192519,10.0
C3230353,M,37657.11,22/8/16,102426,100.0
C3230353,M,1197.25,22/8/16,210149,25.0
C3230353,M,325907.79,30/8/16,103039,150.0
C3230353,M,3534.35,13/9/16,193040,100.0
C8033662,M,2307.15,7/8/16,150058,2000.0
C8033662,M,68.03,7/8/16,195010,418.0
C8033662,M,16625.82,27/8/16,203723,50.0
C8033662,M,77.8,8/9/16,152243,156.0
C2027925,M,316850.76,25/9/16,201742,508.0
C2027925,M,6782.66,20/8/16,182522,302.0
C2027925,M,4049.86,31/8/16,234216,501.79
C2027925,M,2828.57,4/9/16,145643,313.0
C5116931,F,93150.35,7/8/16,144316,1035.0
C5116931,F,13859.59,24/8/16,172938,127.0
C5116931,M,7138.52,29/8/16,164219,900.0
C5116931,M,5045.68,15/9/16,224422,500.0
C1817146,M,1387.07,26/9/16,62001,48.0
C1817146,F,2041.9,3/8/16,191243,633.0
C1817146,F,93047.29,4/8/16,164117,448.0
C1817146,M,102.09,5/9/16,220349,141.0
C2615922,F,125.72,2/8/16,163539,175.0
C2615922,F,106664.07,11/8/16,155647,3300.0
C2615922,M,115749.25,2/9/16,104903,3700.0
C2615922,M,24862.32,10/9/16,12102,1136.77
C2838743,M,180842.67,7/8/16,140203,364.0
C2838743,M,245411.65,20/8/16,192931,50.0
C2838743,F,34904.94,27/8/16,172155,200.0
C2838743,M,1493702.18,14/9/16,202519,502.37
C3737056,F,31193.83,21/8/16,203454,100.0
C3737056,M,415381.02,27/8/16,91212,178.4
C3737056,F,3565.46,27/8/16,105307,50.0
C3737056,M,14210.74,30/8/16,203301,827.13
C9016038,M,29151.54,15/8/16,3428,200.0
C9016038,M,41088.09,15/8/16,175847,1163.2
C9016038,M,19164.93,5/9/16,185812,249.0
C9016038,M,50379.85,18/9/16,135522,335.0
C6741039,M,124931.18,6/8/16,130005,1500.0
C6741039,M,27637.65,24/8/16,165636,292.0
C6741039,F,23777.59,25/8/16,214507,2482.0
C6741039,M,12859.44,11/9/16,112051,1294.55
C3818067,M,176597.78,2/8/16,172719,3596.0
C3818067,M,105406.83,9/8/16,171231,1761.0
C3818067,F,83.25,17/8/16,61451,50.0
C3818067,F,3736.7,14/9/16,94216,50.0
C4431578,M,452.44,30/9/16,201251,154.0
C4431578,M,0.79,9/8/16,140248,30.0
C4431578,M,127653.81,20/8/16,141500,1080.0
C4431578,M,32600.28,30/8/16,144546,4006.05
C3816382,M,351.72,24/8/16,504,693.0
C3816382,F,4941.61,3/9/16,172732,360.0
C3816382,M,14.62,12/9/16,154048,36.0
C3816382,M,9800.21,18/9/16,120224,220.0
C7019741,M,14517.04,20/8/16,5142,4.18
C7019741,M,35.75,4/9/16,123129,70.0
C7019741,F,78927.23,8/9/16,163000,100.0
C7019741,M,11631.51,13/9/16,234211,10.0
C5042028,F,17306.55,16/8/16,215056,130.0
C5042028,F,709.0,29/8/16,160129,10.0
C5042028,M,2138.35,3/9/16,221131,655.0
C5042028,F,51798.79,18/9/16,172842,599.0
C4827511,M,204917.62,7/8/16,153320,2856.36
C4827511,M,13843.98,25/8/16,120108,500.0
C4827511,M,823938.65,30/8/16,173028,295.0
C4827511,M,92.43,14/9/16,172537,100.0
C8319660,M,4083.94,25/9/16,193640,975.0
C8319660,F,19548.95,11/8/16,123846,2583.0
C8319660,M,235603.79,28/8/16,110802,500.0
C8319660,F,16712.56,5/9/16,210342,1325.0
C1225491,M,86.46,5/8/16,132446,50.0
C1225491,M,0.0,14/8/16,194233,1300.0
C1225491,F,60713.14,2/9/16,130903,288.66
C1225491,M,12821.16,9/9/16,230700,500.0
C4329946,M,2314.57,4/8/16,182842,330.0
C4329946,M,41407.86,22/8/16,71334,50.0
C4329946,M,6159.56,9/9/16,205902,150.0
C4329946,M,3098.73,8/9/16,225603,390.0
C8818221,M,201994.18,5/8/16,130058,1500.0
C8818221,M,9705.23,11/8/16,181826,393.0
C8818221,M,36669.72,2/9/16,214150,922.0
C8818221,F,70462.69,15/9/16,204112,274.84
C8721077,M,22345.72,25/8/16,102502,1347.48
C8721077,M,0.43,3/9/16,91057,58.0
C8721077,F,28034.33,8/9/16,111555,367.0
C8721077,M,438048.31,10/9/16,174157,770.0
C7537022,M,3826.48,17/8/16,72232,50.0
C7537022,M,12970.37,20/8/16,165529,30.0
C7537022,M,48.33,31/8/16,173917,50.0
C7537022,M,2567.31,15/9/16,232759,200.0
C7530332,M,6250.46,7/8/16,151923,94.0
C7530332,F,2558.09,14/8/16,135547,1412.01
C7530332,M,219.14,24/8/16,212202,41.15
C7530332,M,540341.85,9/9/16,123854,250.0
C1131421,M,15923.84,7/8/16,223655,300.0
C1131421,M,2485348.68,16/8/16,223412,2000.0
C1131421,M,50806.36,22/8/16,54809,3000.0
C1131421,M,39720.15,15/9/16,212155,200.0
C8912529,M,183711.95,14/8/16,173123,610.0
C8912529,M,11084.71,16/8/16,141612,101.0
C8912529,F,8178.68,8/9/16,153112,50.0
C8912529,M,47388.55,14/9/16,11817,286.0
C5033733,F,29944.47,4/8/16,162612,860.0
C5033733,M,58066.21,19/8/16,212056,270.0
C5033733,M,31933.6,5/9/16,231247,6140.0
C5033733,F,152858.85,11/9/16,212648,120.0
C1911251,F,13975.29,22/9/16,114347,1372.56
C1911251,F,13302.36,22/9/16,165842,20.0
C1911251,F,143333.98,14/9/16,100224,26.15
C1911251,F,8766.23,18/9/16,163138,409.0
C1318468,M,51722.33,4/8/16,130027,210.0
C1318468,F,103232.27,4/8/16,164322,1435.0
C1318468,M,42284.14,18/8/16,110538,250.0
C1318468,F,4938.61,11/9/16,214425,405.0
C7428079,M,7291.2,1/8/16,145915,112.0
C7428079,M,128767.33,5/8/16,222206,2001.5
C7428079,M,11.32,14/8/16,180525,12.0
C7428079,F,29474.92,10/9/16,121525,22.0
C8437920,M,51010.74,22/9/16,115957,300.0
C8437920,M,31228.3,4/8/16,230327,500.0
C8437920,F,26060.88,14/8/16,194640,7592.47
C8437920,F,317576.25,7/9/16,155842,228.0
C4529018,M,3341.97,5/8/16,223523,310.0
C4529018,M,107022.36,19/8/16,140223,1400.0
C4529018,F,343.19,6/9/16,192327,599.0
C4529018,F,39689.3,6/9/16,132131,689.0
C5324447,M,73499.71,24/8/16,73454,7.0
C5324447,M,30587.09,2/9/16,114327,66.0
C5324447,M,20.1,1/9/16,130615,110.0
C5324447,F,16161.62,7/9/16,213757,800.0
C8314869,M,76989.87,5/8/16,224622,178.0
C8314869,F,12783.48,4/8/16,131758,585.0
C8314869,F,3933.03,12/8/16,54135,1213.0
C8314869,M,6389.28,14/8/16,213911,670.0
C3320071,M,195519.74,14/8/16,115153,54298.0
C3320071,M,179800.09,16/8/16,124123,1316.0
C3320071,M,31.54,30/8/16,134413,90.0
C3320071,F,5882.21,11/9/16,222738,200.0
C3835179,M,10038.11,5/8/16,202532,622.0
C3835179,M,16094.9,8/8/16,112943,5000.0
C3835179,F,32096.54,12/8/16,183436,2318.65
C3835179,M,49214.31,2/9/16,160735,5300.0
C4030059,M,16309.9,27/9/16,90958,200.0
C4030059,M,47969.58,3/8/16,235005,143.0
C4030059,F,4663.76,11/8/16,132855,5153.0
C4030059,M,9395.74,9/9/16,175950,272.7
C2734269,M,3969.29,30/9/16,130515,350.0
C2734269,M,37130.14,22/8/16,210815,377.0
C2734269,M,99316.75,26/8/16,204919,198.0
C2734269,M,27717.84,29/8/16,94947,1010.0
C7939314,F,131546.69,14/8/16,102536,542.0
C7939314,M,5969.23,17/8/16,1912,340.0
C7939314,F,480336.62,21/8/16,150956,1386.0
C7939314,F,83029.18,28/8/16,152504,565.0
C4321228,F,15963.41,5/8/16,215720,1176.0
C4321228,M,172886.43,4/8/16,200506,5363.0
C4321228,M,45340.52,23/8/16,221155,306.0
C4321228,M,69988.28,4/9/16,131412,1000.0
C6114426,M,16108.31,2/8/16,163645,1251.0
C6114426,F,13288.39,2/8/16,154433,175.0
C6114426,M,27021.05,13/8/16,95942,1500.0
C6114426,F,74996.88,20/8/16,120805,250.0
C2518636,M,208847.89,16/8/16,185142,2000.0
C2518636,M,3991492.11,26/8/16,191714,1500.0
C2518636,M,56044.49,31/8/16,134316,25.0
C2518636,M,230079.02,6/9/16,192846,3199.0
C9022284,M,3562.15,2/8/16,165810,226.0
C9022284,M,3262.81,5/8/16,115421,50.0
C9022284,M,6706.59,14/8/16,142055,360.0
C9022284,M,17143.78,13/8/16,203906,590.0
C5611155,M,12904.91,6/8/16,182647,240.0
C5611155,M,84587.15,15/8/16,150834,4869.93
C5611155,M,4424.52,7/9/16,201916,800.0
C5611155,M,36817.03,7/9/16,131845,80.0
C7215343,F,186873.04,6/8/16,134340,120.0
C7215343,F,169751.7,24/8/16,194424,700.0
C7215343,M,79470.22,27/8/16,105904,2515.0
C7215343,M,9237.03,30/8/16,181822,100.0
C1941073,F,5271.99,25/9/16,203850,3318.0
C1941073,M,1890.97,16/8/16,151453,50.0
C1941073,F,20117.73,26/8/16,185303,1.0
C1941073,M,30159.75,14/9/16,94018,670.0
C2930892,F,10722.87,5/8/16,224633,39.0
C2930892,F,81136.21,7/8/16,153802,890.0
C2930892,M,29381.89,21/8/16,221551,2859.0
C2930892,M,7544.37,31/8/16,224819,1310.0
C8919946,M,4484.41,25/9/16,202257,198.0
C8919946,M,9346.41,4/9/16,210033,1149.0
C8919946,M,51518.82,4/9/16,174946,847.0
C8919946,F,47258.31,7/9/16,173341,2000.0
C1412216,M,5525.67,11/8/16,201746,50.0
C1412216,F,109402.67,10/8/16,211905,345.0
C1412216,M,9099.63,26/8/16,191937,1199.0
C1412216,M,15014.34,10/9/16,140404,320.0
C6322088,M,11767.95,25/9/16,210941,780.0
C6322088,M,112.53,19/8/16,210914,2758.0
C6322088,M,84458.5,12/9/16,151449,230.0
C6322088,M,197357.03,12/9/16,234951,495.0
C4941542,M,5694.6,10/8/16,101449,50.0
C4941542,M,990586.49,17/8/16,223716,5119.0
C4941542,F,17367.24,21/8/16,162901,1665.0
C4941542,F,61614.35,15/9/16,121554,202.85
C4910065,F,28086.76,7/8/16,235052,4848.0
C4910065,M,5490.48,13/8/16,115913,200.0
C4910065,F,2664.38,8/9/16,165247,263.0
C4910065,M,12694.29,10/9/16,141558,250.0
C1611691,M,50643.19,25/9/16,211007,295.0
C1611691,F,193661.08,26/9/16,201856,528.61
C1611691,M,7.08,23/8/16,161116,70.0
C1611691,M,13827.81,11/9/16,152053,470.0
C8715919,M,7860.15,7/8/16,114803,534.0
C8715919,M,10788.95,7/8/16,183240,40000.0
C8715919,M,12358.58,14/8/16,230452,298.0
C8715919,M,213519.66,27/8/16,212938,1260.0
C3339838,M,526.36,6/8/16,150847,5.0
C3339838,M,982.77,20/8/16,204712,30.0
C3339838,F,327.33,23/8/16,140604,311.79
C3339838,M,3838.57,1/9/16,24300,95.0
C4112782,M,7545.54,24/8/16,124136,44976.0
C4112782,M,23.23,2/9/16,204225,253.0
C4112782,F,41055.6,8/9/16,122425,2000.0
C4112782,F,1235.99,14/9/16,131354,510.0
C7622456,M,1312070.33,4/8/16,143335,480.0
C7622456,F,11693.43,4/8/16,144709,69.0
C7622456,M,15599.22,13/8/16,180128,250.0
C7622456,M,34762.74,24/8/16,194752,1200.27
C6126822,M,23400.14,19/8/16,201247,250.0
C6126822,F,1.13,5/9/16,84216,10.0
C6126822,F,1373246.64,5/9/16,184139,372.0
C6126822,F,233270.63,12/9/16,121036,1.0
C8835685,F,751.25,4/8/16,114428,504.0
C8835685,F,4629.26,9/8/16,173315,4543.0
C8835685,M,45263.27,12/8/16,193752,320.0
C8835685,F,12986.89,28/8/16,114025,500.0
C4520868,M,5380.27,7/8/16,133051,430.0
C4520868,F,86727.78,10/8/16,103623,2531.0
C4520868,F,177609.15,13/8/16,171430,599.0
C4520868,M,353.67,10/9/16,170503,68.0
C5217167,M,82836.7,6/8/16,153656,5939.4
C5217167,F,67394.44,7/8/16,170438,725.87
C5217167,M,41156.73,20/8/16,140730,190.0
C5217167,M,260177.22,9/9/16,103536,16680.0
C8433460,M,0.0,6/8/16,110843,100.0
C8433460,M,8425.13,12/8/16,63622,100.0
C8433460,M,4184.28,15/8/16,191006,2350.0
C8433460,M,11532.67,13/8/16,25535,2890.0
C3335742,M,7237.83,7/8/16,154932,797.9
C3335742,M,5098.8,10/8/16,195117,100.0
C3335742,M,544.54,31/8/16,152252,500.0
C3335742,M,11446.19,10/9/16,200237,50.0
C8021582,M,26604.52,14/8/16,225410,88.0
C8021582,M,209074.29,21/8/16,122911,19343.0
C8021582,M,21796.85,8/9/16,134043,799.04
C8021582,M,25012.16,8/9/16,190502,607.0
C1619776,M,39130.68,4/8/16,131120,315.0
C1619776,M,873.03,7/8/16,150614,40.0
C1619776,M,20868.53,11/8/16,201841,200.0
C1619776,F,104183.84,1/9/16,195258,5625.0
C7712968,M,17108.25,4/8/16,120507,251.0
C7712968,M,23084.64,24/8/16,141401,1000.0
C7712968,F,39531.89,22/8/16,190242,23.0
C7712968,M,10122.0,4/9/16,82028,10.19
C6821890,M,73032.18,25/9/16,200227,1350.6
C6821890,F,196416.4,9/8/16,170446,159.0
C6821890,F,501.76,11/8/16,190321,435.0
C6821890,M,47912.99,14/8/16,235921,200.0
C8339311,F,11937.15,6/8/16,175426,250.0
C8339311,M,22014.4,12/8/16,93958,60.0
C8339311,M,31939.61,2/9/16,234507,1990.41
C8339311,M,15352.0,6/9/16,171410,1647.84
C4636628,F,23137.34,5/8/16,182455,1198.0
C4636628,F,40189.44,30/8/16,131608,40.0
C4636628,M,5454.19,5/9/16,200417,79.0
C4636628,F,22199.75,9/9/16,211509,1050.0
C2028611,M,14344.6,23/8/16,185126,1407.69
C2028611,M,27295.7,31/8/16,173038,358.0
C2028611,M,239602.73,3/9/16,234527,1536.0
C2028611,F,796.41,9/9/16,222603,2855.0
C8331564,M,20882.11,2/8/16,155917,49.0
C8331564,M,,24/8/16,200857,10.0
C8331564,M,30171.86,9/9/16,120601,1000.0
C8331564,M,373068.23,7/9/16,142906,935.0
C3021983,M,18980.18,2/8/16,163002,1060.0
C3021983,F,62531.11,11/8/16,162037,5134.0
C3021983,M,9348.72,27/8/16,95339,200.0
C3021983,M,95331.39,10/9/16,130545,874.0
C3620772,M,62.47,14/8/16,181510,757.0
C3620772,M,2302.69,17/8/16,170249,460.0
C3620772,F,6974.85,25/8/16,164942,599.0
C3620772,M,120072.41,25/8/16,182034,420.0
C1513171,F,10920.68,2/8/16,153412,221.0
C1513171,F,27373.77,13/8/16,173302,450.0
C1513171,M,5336.35,18/8/16,111604,78.0
C1513171,M,39513.66,31/8/16,170903,2974.0
C2415578,M,713553.66,26/9/16,225607,1420.0
C2415578,F,27780.44,1/8/16,60436,1000.0
C2415578,M,3071.02,17/8/16,204039,1049.0
C2415578,M,9658.47,4/9/16,155855,935.0
C6116858,M,20819.89,7/9/16,200706,500.0
C6116858,M,111244.34,11/9/16,130136,1000.0
C6116858,F,463917.99,11/9/16,140009,1199.0
C6116858,F,38.89,15/9/16,211221,10.0
C3529161,F,27173.62,25/9/16,220938,47.0
C3529161,M,2464630.42,11/8/16,174723,1219.04
C3529161,M,5.48,16/8/16,81032,8330.0
C3529161,M,11377.93,11/9/16,133454,195.0
C2730947,M,8609.16,30/9/16,202815,33.0
C2730947,F,8461.33,25/8/16,162014,50.0
C2730947,F,30167.0,31/8/16,122155,50.0
C2730947,M,315779.66,6/9/16,142631,400.0
C5636588,M,40155.06,25/9/16,201824,24.0
C5636588,M,9998.05,3/8/16,134650,1683.0
C5636588,M,2891.5,2/9/16,155832,50.0
C5636588,M,7.99,11/9/16,443,100.0
C6932481,M,67493.32,7/8/16,153856,1054.98
C6932481,F,66338.47,10/8/16,170014,139.0
C6932481,M,13190.45,28/8/16,81948,160.0
C6932481,M,10205.51,6/9/16,195436,645.04
C6724291,M,56.54,5/8/16,210853,240.0
C6724291,F,29338.51,9/8/16,215540,1160.0
C6724291,M,362824.39,8/8/16,101633,1000.0
C6724291,M,52450.63,20/8/16,115543,185.6
C2427513,M,9216.73,4/8/16,112801,10.0
C2427513,F,18548.22,4/8/16,180315,1890.0
C2427513,M,16766.19,4/9/16,182320,301.0
C2427513,M,161238.96,10/9/16,222318,11.0
C8121351,M,0.97,22/9/16,133840,50.0
C8121351,M,0.0,2/8/16,100827,2450.0
C8121351,F,42387.74,18/8/16,101319,357.55
C8121351,M,92762.95,30/8/16,141407,1500.0
C7142026,M,757873.84,22/8/16,124415,1737.0
C7142026,M,26959.93,28/8/16,183607,597.0
C7142026,F,14531.94,28/8/16,114733,59.0
C7142026,M,116185.02,10/9/16,143454,62000.0
C8529123,M,111871.09,7/8/16,131420,148.0
C8529123,F,13148.38,15/8/16,181311,550.0
C8529123,M,12154.23,11/9/16,20756,1000.0
C8529123,M,5.48,15/9/16,174309,110.0
C1334560,M,13532.02,4/8/16,182224,4899.0
C1334560,F,7681.77,15/8/16,210718,308.0
C1334560,M,24970.66,18/8/16,152259,2680.0
C1334560,F,44899.72,30/8/16,213917,58.0
C4922744,F,8969.11,2/8/16,154538,299.0
C4922744,M,8553.1,12/8/16,183715,310.0
C4922744,M,34842.46,11/8/16,155649,1599.0
C4922744,M,9626.11,7/9/16,214623,90.0
C6139035,M,2816.01,15/8/16,10031,448.0
C6139035,M,2776.53,13/8/16,215037,100.0
C6139035,M,164630.62,26/8/16,162842,333.0
C6139035,M,5502.87,1/9/16,231212,460.0
C3328274,F,284239.91,14/8/16,182627,1035.0
C3328274,F,40027.85,22/8/16,213646,490.0
C3328274,F,3298.39,9/9/16,211810,250.0
C3328274,M,6.42,13/9/16,110542,55.0
C3236691,M,45299.78,4/8/16,182719,2017.0
C3236691,M,218674.45,5/9/16,204817,582.5
C3236691,M,55778.18,10/9/16,182600,2257.0
C3236691,F,27578.78,18/9/16,170921,2000.0
C2923274,M,48.55,2/8/16,163405,479.0
C2923274,M,87547.92,9/8/16,173354,2622.24
C2923274,M,4975.18,18/8/16,175953,48.0
C2923274,M,0.0,9/9/16,224356,1.0
C8215589,M,52682.67,4/8/16,183723,2000.0
C8215589,F,2894.82,14/8/16,143917,200.0
C8215589,M,15616.61,7/9/16,175918,960.0
C8215589,F,2.69,15/9/16,180744,232.0
C2727073,F,15384.63,7/8/16,192405,635.0
C2727073,M,14330.41,14/8/16,14212,1045.46
C2727073,F,102339.19,22/8/16,212020,50000.0
C2727073,M,2237.3,12/9/16,140002,606.9
C6426431,M,16549.9,26/9/16,213744,484.0
C6426431,M,24033.71,5/8/16,115631,2000.0
C6426431,M,8824.95,29/8/16,111421,189.0
C6426431,F,61208.42,14/9/16,194332,213.5
C5123221,F,88652.18,14/8/16,175053,499.0
C5123221,M,25660.86,18/8/16,193433,200.0
C5123221,M,21077.47,21/8/16,233202,515.0
C5123221,M,26789.4,10/9/16,205511,500.0
C1510917,M,10348.01,7/8/16,193804,497.0
C1510917,M,4615.25,10/8/16,181533,425.82
C1510917,M,62661.26,22/8/16,120030,1140.0
C1510917,M,13524.14,4/9/16,182031,79.0
C7821713,M,22755.76,7/8/16,155845,242.0
C7821713,M,25919.36,5/9/16,142107,606.9
C7821713,M,26411.82,7/9/16,163317,45.0
C7821713,M,4081.01,15/9/16,183508,100.0
C5434612,M,82.66,4/8/16,131152,30.0
C5434612,F,597.99,19/8/16,211013,200.0
C5434612,M,27589.37,2/9/16,215708,2132.0
C5434612,M,7714.1,14/9/16,145005,40.0
C6736651,M,79356.09,27/9/16,100940,2486.0
C6736651,M,520289.99,5/8/16,142200,485.82
C6736651,M,8869.05,17/8/16,181415,10.1
C6736651,M,28591.01,13/9/16,183029,18.0
C4030845,M,93.02,23/8/16,20812,50.0
C4030845,M,10303.91,4/9/16,180111,169.0
C4030845,M,17616.48,10/9/16,131139,1000.0
C4030845,M,814840.09,18/9/16,145733,899.0
C6734920,M,160.93,16/8/16,172728,1905.0
C6734920,M,28481.86,22/8/16,83411,255.0
C6734920,M,8510.82,9/9/16,123402,300.0
C6734920,M,44160.45,7/9/16,182234,1345.0
C7125247,M,39661.43,5/8/16,192736,1154.0
C7125247,M,8338.66,3/9/16,154846,200.0
C7125247,M,2840.17,8/8/16,204201,666.0
C7125247,F,35.86,17/8/16,91736,135.75
C7919319,M,79446.14,6/8/16,110144,950.0
C7919319,F,238553.41,4/9/16,174007,781.0
C7919319,M,29569.94,11/9/16,1047,80.0
C7919319,F,1300.2,14/9/16,103805,128.0
C7634754,M,67556.54,25/9/16,192702,1100.0
C7634754,M,660170.57,26/9/16,173325,100.0
C7634754,M,43.66,16/8/16,163618,300.0
C7634754,M,950.03,25/8/16,130622,600.0
C6529956,M,185203.99,6/8/16,193511,10.25
C6529956,F,4538.72,24/8/16,124442,809.2
C6529956,M,42257.71,3/9/16,185405,500.0
C6529956,F,17467.43,10/9/16,135917,1300.0
C5510852,M,43428.84,20/8/16,151422,50.0
C5510852,M,11308.77,7/9/16,145955,3438.0
C5510852,M,5910.96,12/9/16,225432,348.0
C5510852,F,10639.75,11/9/16,224827,50.0
C4615544,F,23104.48,14/8/16,163428,341.0
C4615544,F,221711.84,14/8/16,192905,5554.0
C4615544,F,2839.97,16/8/16,234209,11526.0
C4615544,M,604376.27,20/8/16,154415,282.0
C2217662,M,3780.21,2/8/16,213354,1008.63
C2217662,M,99359.08,6/8/16,21430,328.0
C2217662,F,27220.53,13/8/16,221420,1640.0
C2217662,F,28097.87,20/8/16,225211,101.0
C1036336,M,20982.87,25/9/16,200940,65.0
C1036336,M,165203.7,30/8/16,144224,659.0
C1036336,M,9420.68,5/9/16,175651,180.0
C1036336,M,2588.12,12/9/16,204023,500.0
C7635440,F,737.44,1/8/16,174202,169.0
C7635440,M,17608.21,6/8/16,181759,100.0
C7635440,M,9721.68,8/8/16,15611,100.0
C7635440,F,159387.01,31/8/16,213048,452.0
C2113552,F,12296.41,7/8/16,145837,101.0
C2113552,F,223.21,17/8/16,180537,276.25
C2113552,F,18747.54,25/8/16,160934,359.52
C2113552,M,110.19,7/9/16,81736,769.0
C5914038,M,31183.8,2/8/16,183534,376.0
C5914038,F,5124.49,26/8/16,103936,100.0
