"CustomerID,CustGender,CustAccountBalance,TransactionDateTime",User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y
"C4919263,M,29973.26,2016-09-12 16:15:37",Retired,68,Female,Married,Medium,High School,"Conservation officer, historic buildings",Own,4,0.13,737.0,Moderate,True,False,True,False,False,True
"C4919583,M,6617.11,2016-09-13 11:57:48",Student,68,Male,Divorced,Medium,College,Make,Own,2,0.49,682.0,Good,True,False,True,True,True,True
"C4919754,F,5315.39,2016-09-09 15:00:39",Retired,51,Female,Widowed,High,High School,Contractor,Own,2,0.38,502.0,Bad,False,True,True,True,False,False
"C4919767,M,2001.61,2016-09-18 10:28:29",Retired,65,Male,Widowed,Low,University,Pharmacologist,Rent,3,0.3,792.0,Bad,True,False,True,True,True,True
"C4921170,M,53200.85,2016-09-02 11:23:27",Retired,27,Female,Single,Low,University,"Administrator, Civil Service",Own,2,0.44,539.0,Moderate,True,False,True,False,True,True
"C4922744,M,9626.11,2016-09-07 21:46:23",Young Professional,40,Female,Single,High,High School,Radiation protection practitioner,Rent,0,0.46,426.0,Bad,False,False,False,False,True,False
"C4928487,M,92960.36,2016-09-07 20:50:03",Student,59,Female,Widowed,Medium,College,Dealer,Rent,0,0.13,528.0,Bad,True,False,True,False,True,True
"C4929741,M,30612.5,2016-10-21 16:18:48",Young Professional,47,Male,Widowed,Medium,High School,Land/geomatics surveyor,Rent,1,0.21,759.0,Moderate,False,True,False,False,True,False
"C4930981,M,4494.67,2016-09-15 21:18:13",Student,55,Male,Married,High,High School,Production engineer,Own,1,0.12,571.0,Moderate,False,True,False,False,False,False
"C4932056,M,24426.38,2016-09-07 22:59:51",Young Professional,49,Female,Married,High,High School,Immunologist,Rent,0,0.41,734.0,Bad,False,False,False,False,False,False
"C4932932,F,5525.82,2016-09-09 18:34:48",Student,49,Male,Widowed,High,College,Academic librarian,Rent,4,0.25,673.0,Good,True,False,False,False,False,False
"C4934270,M,20149.54,2016-09-12 19:22:32",Self-Employed,70,Female,Single,High,High School,Multimedia specialist,Own,4,0.17,675.0,Good,True,False,True,False,False,False
"C4938716,M,26513.37,2016-09-11 19:01:55",Self-Employed,44,Female,Widowed,Medium,High School,"Accountant, chartered",Rent,4,0.13,395.0,Good,False,True,False,True,True,False
"C4940829,M,22302.25,2016-09-13 11:00:05",Young Professional,41,Female,Single,Medium,University,Chartered accountant,Own,4,0.14,494.0,Moderate,False,True,True,True,True,False
"C4941462,F,25000.01,2016-09-30 19:38:47",Young Professional,36,Male,Single,Low,University,Further education lecturer,Own,2,0.42,483.0,Bad,True,True,False,True,True,False
"C4941542,F,61614.35,2016-09-15 12:15:54",Self-Employed,69,Male,Widowed,Medium,University,Civil Service administrator,Rent,0,0.46,565.0,Moderate,False,True,True,False,True,False
"C4941627,M,16916.13,2016-09-08 17:59:56",Self-Employed,67,Female,Widowed,Low,High School,Chartered public finance accountant,Own,1,0.12,732.0,Moderate,True,True,False,False,True,True
"C5011661,F,21924.86,2016-09-18 13:28:42",Young Professional,34,Male,Divorced,Low,College,"Designer, interior/spatial",Rent,1,0.11,650.0,Bad,False,True,False,False,False,False
"C5012968,F,84098.47,2016-09-11 11:12:01",Self-Employed,53,Female,Widowed,Low,University,Patent examiner,Own,3,0.45,745.0,Moderate,True,True,False,False,False,False
"C5013157,M,146514.68,2016-09-09 08:36:22",Retired,37,Male,Widowed,High,High School,Fisheries officer,Own,1,0.47,677.0,Moderate,False,True,False,True,False,False
"C5013268,M,3506.2,2016-09-11 22:02:44",Retired,53,Female,Divorced,Medium,University,Chief of Staff,Own,5,0.28,842.0,Bad,False,False,True,True,True,True
"C5015376,M,79470.22,2016-09-13 14:07:46",Self-Employed,46,Female,Widowed,High,High School,Chartered accountant,Rent,5,0.36,407.0,Moderate,False,False,False,True,True,True
"C5020140,M,11332.88,2016-09-23 20:21:17",Self-Employed,26,Male,Single,Low,University,Pensions consultant,Rent,4,0.26,838.0,Good,True,False,True,False,True,True
"C5023923,M,6237.93,2016-08-28 22:25:20",Student,25,Female,Divorced,High,College,Electrical engineer,Rent,0,0.45,737.0,Good,False,True,True,True,False,True
"C5024653,M,5234.17,2016-09-11 21:09:16",Young Professional,40,Female,Married,Medium,College,Barrister,Rent,3,0.23,463.0,Bad,False,True,False,False,True,True
"C5024755,M,14910.49,2016-09-11 23:27:31",Student,38,Female,Widowed,Low,High School,Architectural technologist,Rent,2,0.49,708.0,Moderate,False,True,False,False,False,True
"C5028025,M,11.32,2016-09-14 12:51:04",Self-Employed,34,Female,Divorced,Medium,University,"Engineer, automotive",Rent,2,0.23,824.0,Good,True,False,True,False,False,True
"C5029091,F,278655.61,2016-10-21 21:01:56",Young Professional,30,Female,Married,High,High School,Education administrator,Rent,4,0.36,647.0,Moderate,False,True,False,False,True,False
"C5033733,F,152858.85,2016-09-11 21:26:48",Retired,42,Female,Single,Medium,College,Camera operator,Rent,2,0.21,467.0,Good,True,True,False,True,True,True
"C5034523,F,200.26,2016-09-07 12:45:52",Retired,64,Female,Widowed,Low,College,"Administrator, charities/voluntary organisations",Rent,4,0.44,823.0,Good,True,False,True,True,True,True
"C5036644,M,136294.6,2016-09-01 11:36:11",Young Professional,30,Female,Widowed,Medium,High School,"Engineer, building services",Own,3,0.26,841.0,Good,True,False,True,False,False,False
"C5037617,F,309153.43,2016-09-30 12:49:57",Retired,23,Female,Married,Low,University,"Horticulturist, amenity",Own,5,0.25,584.0,Bad,False,False,False,True,True,False
"C5038914,M,94303.97,2016-09-12 09:05:06",Young Professional,42,Male,Married,Low,High School,Public affairs consultant,Own,0,0.2,620.0,Good,False,True,True,False,True,False
"C5042028,F,51798.79,2016-09-18 17:28:42",Young Professional,22,Female,Widowed,Medium,College,Personnel officer,Own,4,0.25,301.0,Moderate,True,True,False,False,False,True
"C5111650,M,591.62,2016-10-21 15:17:01",Self-Employed,42,Female,Single,Low,University,Visual merchandiser,Own,3,0.47,515.0,Good,False,False,False,True,True,False
"C5112381,M,9794.68,2016-09-26 18:54:09",Self-Employed,35,Female,Widowed,High,High School,"Designer, industrial/product",Own,2,0.27,665.0,Bad,True,True,False,False,True,True
"C5114074,M,4794.18,2016-09-10 23:25:56",Student,64,Female,Married,Medium,High School,Adult guidance worker,Own,2,0.33,611.0,Good,False,True,True,True,True,True
"C5116018,F,31852.44,2016-09-15 21:58:39",Young Professional,63,Female,Married,High,High School,"Scientist, research (life sciences)",Own,3,0.41,440.0,Good,True,False,False,True,True,False
"C5116931,M,5045.68,2016-09-15 22:44:22",Young Professional,55,Female,Divorced,Low,University,Immigration officer,Own,3,0.19,576.0,Bad,False,True,True,False,True,True
"C5117155,M,6453.82,2016-09-01 19:21:51",Student,51,Male,Married,Medium,University,"Engineer, electrical",Rent,3,0.3,501.0,Moderate,False,True,True,False,False,True
"C5119575,F,8691.9,2016-09-15 10:29:55",Young Professional,49,Male,Divorced,Medium,High School,Microbiologist,Rent,3,0.29,490.0,Good,True,True,False,True,False,True
"C5119966,M,5848.44,2016-09-26 20:33:45",Student,20,Female,Married,Medium,High School,Product designer,Rent,1,0.29,552.0,Good,True,True,True,True,False,True
"C5120159,M,36.76,2016-09-02 17:04:58",Student,56,Female,Married,High,College,"Designer, industrial/product",Rent,0,0.27,826.0,Bad,True,False,True,True,False,True
"C5121669,M,16651.92,2016-09-09 22:23:26",Young Professional,29,Male,Married,Medium,College,Community education officer,Rent,4,0.36,802.0,Moderate,False,True,False,True,False,True
"C5122740,M,3100.7,2016-09-15 13:50:24",Young Professional,20,Male,Married,High,University,Insurance account manager,Rent,1,0.19,420.0,Bad,False,True,True,True,False,True
"C5123221,M,26789.4,2016-09-10 20:55:11",Self-Employed,33,Female,Widowed,High,University,Advertising copywriter,Own,1,0.37,341.0,Bad,True,True,True,True,True,True
"C5123637,M,111.33,2016-09-18 13:56:46",Young Professional,44,Male,Divorced,Medium,College,Acupuncturist,Own,3,0.25,384.0,Good,False,True,False,False,False,True
"C5130043,M,75189.39,2016-09-06 10:59:41",Student,36,Male,Divorced,Low,High School,"Lighting technician, broadcasting/film/video",Own,4,0.28,847.0,Moderate,False,True,True,True,True,False
"C5130955,F,181828.38,2016-09-15 13:58:57",Self-Employed,20,Female,Divorced,Medium,University,"Scientist, research (physical sciences)",Rent,0,0.12,689.0,Moderate,False,True,True,False,True,True
"C5133242,M,670.99,2016-09-15 11:52:53",Young Professional,60,Female,Married,High,College,Software engineer,Own,4,0.31,683.0,Bad,False,False,False,True,True,False
"C5137412,F,2019.47,2016-09-15 17:13:52",Self-Employed,21,Male,Widowed,Medium,College,Haematologist,Rent,2,0.32,346.0,Bad,False,False,False,False,True,True
"C5137761,M,4784.93,2016-09-13 16:12:16",Self-Employed,47,Male,Single,Medium,University,Holiday representative,Rent,4,0.43,795.0,Bad,True,False,False,True,True,False
"C5138157,M,239.76,2016-09-01 19:01:22",Self-Employed,28,Female,Single,Low,University,Exercise physiologist,Rent,3,0.48,308.0,Moderate,True,True,True,True,True,True
"C5139129,M,2365.65,2016-08-25 21:00:37",Student,69,Male,Divorced,Low,College,"Doctor, general practice",Rent,3,0.4,825.0,Moderate,False,False,False,True,False,True
"C5140544,F,30793.8,2016-08-14 03:55:38",Self-Employed,31,Male,Single,Low,College,Systems analyst,Own,2,0.28,338.0,Good,True,True,False,False,True,False
"C5140820,M,2508.59,2016-09-10 20:27:23",Retired,49,Male,Single,High,University,Television floor manager,Own,2,0.3,441.0,Good,False,True,False,True,True,True
"C5210078,F,36988.92,2016-09-04 16:29:27",Young Professional,48,Male,Married,Low,High School,Research scientist (life sciences),Own,4,0.3,621.0,Moderate,True,True,True,True,False,False
"C5212066,M,2519.85,2016-09-07 10:27:04",Retired,63,Male,Married,Medium,University,Learning mentor,Rent,0,0.32,549.0,Moderate,False,False,True,True,False,True
"C5212180,F,168034.54,2016-10-21 16:17:14",Young Professional,28,Female,Single,High,College,"Administrator, charities/voluntary organisations",Own,4,0.19,454.0,Bad,True,True,True,True,False,False
"C5212413,M,10.53,2016-08-14 05:17:18",Young Professional,58,Male,Married,Low,University,Occupational therapist,Rent,3,0.33,534.0,Bad,False,False,False,False,False,False
"C5214136,F,11799.24,2016-09-07 13:29:00",Self-Employed,23,Male,Widowed,Medium,High School,IT consultant,Own,4,0.43,780.0,Good,False,True,False,True,True,False
"C5214372,F,369686.6,2016-09-26 15:03:28",Retired,29,Female,Widowed,Medium,University,"Conservator, furniture",Rent,5,0.32,361.0,Good,False,True,True,True,False,False
"C5217167,M,260177.22,2016-09-09 10:35:36",Retired,41,Female,Single,Medium,High School,Chief Operating Officer,Rent,3,0.12,332.0,Bad,False,False,False,False,False,False
"C5219412,M,11227.27,2016-09-12 19:52:28",Retired,68,Male,Divorced,High,College,Health promotion specialist,Own,1,0.45,578.0,Moderate,False,False,False,True,False,False
"C5220241,F,245.65,2016-09-15 23:35:21",Retired,20,Male,Single,Medium,College,Youth worker,Rent,3,0.45,816.0,Bad,True,False,True,True,True,True
"C5221931,M,8799.16,2016-09-15 11:51:48",Young Professional,44,Male,Married,Medium,College,Commercial/residential surveyor,Rent,0,0.39,513.0,Moderate,False,True,True,True,True,True
"C5222621,F,37863.45,2016-09-06 21:02:00",Retired,20,Female,Single,Low,High School,Hydrographic surveyor,Own,4,0.36,505.0,Bad,False,True,True,False,False,True
"C5226786,M,87300.38,2016-09-10 22:29:50",Retired,32,Female,Married,High,High School,Museum/gallery exhibitions officer,Rent,1,0.31,574.0,Good,True,True,False,True,True,True
"C5227856,F,11872.56,2016-09-04 22:17:46",Young Professional,42,Male,Married,High,College,Systems analyst,Own,3,0.22,558.0,Good,False,False,True,True,True,False
"C5228715,M,9188.75,2016-09-10 15:07:21",Young Professional,51,Female,Widowed,High,University,"Scientist, clinical (histocompatibility and immunogenetics)",Own,0,0.16,347.0,Moderate,True,True,False,True,True,True
"C5230721,M,23192.38,2016-09-15 08:43:10",Retired,28,Female,Widowed,Low,University,Computer games developer,Rent,5,0.31,319.0,Bad,False,False,False,False,True,False
"C5231591,F,111716.1,2016-09-14 17:22:19",Young Professional,68,Female,Widowed,Medium,College,TEFL teacher,Rent,2,0.24,367.0,Moderate,False,False,True,True,True,False
"C5235631,M,513.57,2016-09-01 15:53:17",Retired,31,Male,Divorced,Medium,High School,"Conservator, furniture",Own,4,0.1,332.0,Moderate,False,True,False,False,False,False
"C5236436,F,1043774.72,2016-08-30 12:34:57",Student,39,Male,Single,High,College,Data scientist,Own,1,0.24,471.0,Moderate,True,False,True,True,False,True
"C5241930,M,1696.54,2016-09-12 08:05:59",Student,30,Male,Divorced,Medium,University,Museum education officer,Own,3,0.35,536.0,Moderate,True,False,False,True,True,False
"C5310654,M,29.65,2016-09-15 21:23:18",Self-Employed,65,Male,Divorced,Low,College,Systems developer,Own,0,0.48,323.0,Moderate,False,False,True,False,False,False
"C5310721,M,17499.87,2016-08-26 20:37:29",Young Professional,43,Male,Married,Low,High School,Art therapist,Own,1,0.4,483.0,Moderate,False,True,True,False,True,False
"C5311643,M,36148.88,2016-09-01 18:31:00",Self-Employed,65,Male,Single,Low,University,"Lecturer, further education",Rent,1,0.49,548.0,Moderate,True,True,True,False,False,False
"C5312490,M,21425.27,2016-08-31 09:38:59",Student,21,Female,Married,Medium,High School,Retail merchandiser,Own,3,0.47,714.0,Good,True,False,True,False,True,True
"C5314866,F,70053.46,2016-10-21 15:26:43",Student,35,Female,Widowed,Low,College,Farm manager,Own,1,0.23,610.0,Moderate,False,False,True,True,True,False
"C5315563,M,1374.02,2016-09-06 19:16:45",Student,33,Male,Single,High,University,"Engineer, building services",Own,3,0.17,594.0,Good,False,False,False,False,True,True
"C5317143,M,107884.6,2016-09-04 17:59:05",Self-Employed,49,Male,Divorced,High,College,"Engineer, manufacturing",Rent,4,0.37,659.0,Good,False,True,True,True,True,True
"C5317744,M,51579.97,2016-09-13 19:01:56",Retired,35,Male,Single,High,College,Sports administrator,Own,1,0.38,571.0,Good,True,False,False,False,True,True
"C5317988,M,1555.95,2016-09-01 15:41:50",Young Professional,26,Male,Widowed,Low,University,Veterinary surgeon,Own,1,0.44,445.0,Bad,False,True,True,True,True,False
"C5319251,M,24640.81,2016-09-13 23:35:17",Retired,26,Male,Married,Medium,College,Oncologist,Rent,1,0.38,570.0,Good,True,True,True,True,True,False
"C5320962,M,31592.33,2016-09-11 16:12:45",Student,37,Male,Single,Medium,High School,Midwife,Own,0,0.15,557.0,Bad,False,True,True,False,True,True
"C5323273,M,2882.87,2016-09-30 16:05:57",Young Professional,38,Female,Divorced,High,University,"Programmer, systems",Own,1,0.41,580.0,Bad,False,True,False,False,True,True
"C5324447,F,16161.62,2016-09-07 21:37:57",Retired,27,Male,Single,Low,College,Architectural technologist,Own,2,0.36,444.0,Bad,True,True,True,False,False,False
"C5325052,M,22.71,2016-09-12 17:38:37",Student,32,Male,Married,Medium,College,Artist,Rent,5,0.24,552.0,Bad,True,True,True,False,False,False
"C5325111,F,9318.96,2016-09-09 21:12:18",Young Professional,30,Male,Married,High,University,"Teacher, music",Own,2,0.29,658.0,Good,True,False,True,True,True,True
"C5325926,M,47526.13,2016-09-25 20:51:25",Self-Employed,36,Female,Single,Medium,University,"Scientist, audiological",Rent,3,0.39,743.0,Good,False,True,True,True,False,False
"C5328346,M,11085.93,2016-09-13 20:53:20",Young Professional,65,Male,Divorced,Low,University,Production manager,Rent,1,0.19,707.0,Moderate,False,True,False,False,True,False
"C5328569,M,542973.17,2016-09-26 22:27:14",Student,66,Female,Single,Low,University,Ambulance person,Rent,0,0.2,307.0,Bad,True,True,True,True,True,False
"C5329880,F,63557.28,2016-09-07 20:04:06",Retired,62,Female,Married,High,High School,"Engineer, structural",Rent,2,0.4,306.0,Bad,False,False,True,True,True,True
"C5329941,M,10616.61,2016-09-09 18:37:15",Young Professional,61,Male,Divorced,Medium,High School,Glass blower/designer,Own,0,0.47,318.0,Good,True,True,True,True,False,False
"C5332189,M,5106.77,2016-09-09 03:04:08",Self-Employed,56,Male,Widowed,Low,University,Statistician,Rent,4,0.48,748.0,Bad,True,False,True,False,False,False
"C5333130,F,100513.39,2016-08-29 17:55:26",Retired,46,Female,Divorced,Medium,High School,Osteopath,Own,2,0.42,493.0,Moderate,False,False,True,False,False,True
"C5334129,M,2179.82,2016-09-13 18:22:57",Young Professional,60,Female,Single,Medium,High School,"Engineer, manufacturing",Own,0,0.37,577.0,Moderate,True,False,False,True,False,False
"C5335860,M,20283.88,2016-10-21 21:11:35",Retired,23,Male,Divorced,Medium,College,Fitness centre manager,Rent,1,0.41,426.0,Bad,True,False,True,True,True,False
"C5336518,M,18272.17,2016-09-15 16:51:57",Student,50,Male,Widowed,Low,University,Social worker,Own,5,0.35,500.0,Good,True,False,False,True,True,False
"C5410552,F,211294.15,2016-09-13 14:14:25",Young Professional,55,Male,Divorced,High,University,Armed forces logistics/support/administrative officer,Own,5,0.24,572.0,Moderate,True,True,True,False,True,False
"C5410642,M,69413.31,2016-09-02 10:36:41",Young Professional,52,Female,Single,Medium,College,Brewing technologist,Own,3,0.33,544.0,Moderate,False,True,False,True,False,True
"C5411980,M,1.15,2016-09-22 08:08:48",Retired,54,Female,Single,Low,College,Hotel manager,Own,1,0.46,721.0,Moderate,False,True,True,False,True,True
"C5413541,M,4698.86,2016-09-10 13:06:33",Self-Employed,49,Female,Single,Medium,College,Solicitor,Own,1,0.14,583.0,Good,False,True,False,False,False,False
"C5417522,M,263929.89,2016-09-01 11:40:04",Student,27,Male,Widowed,High,College,"Teacher, English as a foreign language",Own,5,0.13,605.0,Bad,True,False,False,True,False,True
"C5417655,M,56226.39,2016-09-05 22:27:02",Retired,31,Male,Widowed,Medium,High School,Biomedical engineer,Own,5,0.24,824.0,Moderate,True,True,True,True,False,False
"C5418253,M,18265.78,2016-08-24 22:55:55",Student,37,Male,Single,Low,College,Wellsite geologist,Rent,0,0.3,725.0,Moderate,False,True,True,True,True,False
"C5420735,M,142181.03,2016-09-13 13:59:41",Young Professional,37,Male,Divorced,High,High School,Merchant navy officer,Own,1,0.38,707.0,Bad,True,True,False,False,False,False
"C5420849,F,9012.46,2016-08-11 13:15:38",Young Professional,37,Male,Divorced,Low,High School,Textile designer,Own,5,0.42,672.0,Good,False,True,False,True,True,True
"C5421829,M,73972.46,2016-09-11 14:08:01",Retired,66,Female,Divorced,Medium,High School,Government social research officer,Rent,3,0.42,499.0,Good,False,True,True,True,True,False
"C5422143,M,5.05,2016-09-13 10:32:59",Young Professional,40,Male,Married,High,College,Building surveyor,Own,3,0.19,419.0,Good,True,True,False,True,True,True
"C5422373,F,40105.9,2016-09-25 21:51:09",Student,20,Female,Single,Low,High School,Hotel manager,Rent,3,0.45,483.0,Moderate,True,False,True,False,False,False
"C5422639,F,53352.19,2016-09-12 09:45:35",Retired,28,Male,Single,Low,High School,"Surveyor, quantity",Rent,2,0.26,513.0,Good,False,False,True,False,True,False
"C5423079,M,10560.83,2016-09-22 11:07:57",Retired,56,Female,Married,Low,High School,"Surveyor, rural practice",Rent,0,0.45,709.0,Good,True,True,True,False,False,False
"C5423819,M,95924.21,2016-09-27 22:44:47",Student,58,Female,Divorced,Medium,University,Comptroller,Own,1,0.12,749.0,Moderate,False,True,True,True,False,True
"C5425064,M,29616.02,2016-08-28 02:43:47",Student,21,Male,Single,Medium,University,"Designer, ceramics/pottery",Own,0,0.45,354.0,Moderate,True,False,False,False,True,True
"C5425514,M,518.35,2016-09-04 09:51:16",Self-Employed,55,Female,Married,High,University,"Exhibitions officer, museum/gallery",Rent,3,0.26,471.0,Moderate,True,True,False,True,True,True
"C5426120,F,66975.93,2016-09-25 22:12:03",Young Professional,66,Female,Widowed,Medium,University,Paramedic,Rent,0,0.43,409.0,Good,False,False,True,False,False,True
"C5430856,F,43086.57,2016-08-29 19:53:28",Student,45,Male,Single,Medium,High School,"Buyer, retail",Rent,1,0.33,617.0,Moderate,False,True,False,False,True,True
"C5430941,M,8177.93,2016-09-14 19:59:47",Self-Employed,43,Female,Married,Low,High School,Geographical information systems officer,Own,2,0.12,637.0,Moderate,False,False,False,False,True,True
"C5434612,M,7714.1,2016-09-14 14:50:05",Young Professional,22,Male,Single,Low,College,"Surveyor, commercial/residential",Rent,1,0.33,792.0,Moderate,True,True,True,True,True,False
"C5434663,M,22697.16,2016-09-10 16:46:11",Self-Employed,21,Male,Single,Low,College,Naval architect,Own,0,0.39,477.0,Bad,False,False,True,True,False,True
"C5435627,F,319647.5,2016-08-23 18:49:01",Self-Employed,57,Male,Divorced,Medium,University,Information officer,Own,3,0.4,373.0,Moderate,True,True,False,True,False,True
"C5440048,M,515.51,2016-09-14 19:19:37",Student,63,Male,Single,Medium,College,Community development worker,Rent,3,0.32,756.0,Bad,True,False,False,False,True,False
"C5442067,M,4340.53,2016-08-23 17:26:27",Student,47,Male,Divorced,Medium,College,Graphic designer,Rent,5,0.18,519.0,Bad,False,True,True,False,True,False
"C5510763,M,58189.94,2016-09-15 19:34:37",Young Professional,56,Male,Widowed,High,University,Claims inspector/assessor,Rent,0,0.33,849.0,Moderate,False,True,True,False,True,True
"C5510852,M,5910.96,2016-09-12 22:54:32",Self-Employed,63,Female,Single,Low,University,Personal assistant,Rent,0,0.34,320.0,Good,False,True,False,True,False,False
"C5512834,F,204820.1,2016-09-18 16:36:12",Young Professional,49,Male,Married,Low,High School,Veterinary surgeon,Own,3,0.12,553.0,Bad,True,False,False,True,True,False
"C5513170,F,18590.89,2016-09-02 17:09:14",Young Professional,65,Female,Married,High,College,Fish farm manager,Rent,1,0.32,747.0,Moderate,True,True,False,False,True,True
"C5513879,M,5095.77,2016-08-24 22:23:20",Student,65,Male,Single,Medium,College,Music tutor,Own,4,0.29,593.0,Bad,False,False,False,True,True,False
"C5513880,M,9120.6,2016-08-26 20:17:49",Student,58,Female,Married,High,University,Youth worker,Rent,0,0.41,534.0,Good,True,True,True,True,False,True
"C5515949,M,68206.03,2016-09-25 18:57:13",Student,67,Male,Married,Low,University,"Journalist, magazine",Own,5,0.47,804.0,Good,True,True,False,True,True,True
"C5516723,M,451317.34,2016-08-27 11:56:33",Student,53,Male,Divorced,Low,College,Charity officer,Rent,3,0.14,483.0,Moderate,True,True,False,True,False,False
"C5516919,F,491294.22,2016-09-26 19:26:38",Retired,57,Female,Divorced,Medium,University,"Production designer, theatre/television/film",Rent,0,0.11,429.0,Bad,True,True,True,False,False,True
"C5517964,M,9918.79,2016-09-03 14:16:25",Retired,43,Male,Single,High,University,Printmaker,Own,0,0.13,705.0,Bad,False,False,True,True,True,True
"C5521466,F,80656.46,2016-09-13 10:48:31",Young Professional,54,Female,Widowed,Medium,University,Air cabin crew,Rent,4,0.22,355.0,Bad,True,True,False,False,True,False
"C5522820,M,352295.98,2016-09-06 17:35:01",Student,59,Female,Divorced,Medium,University,Claims inspector/assessor,Rent,3,0.17,389.0,Bad,False,False,False,True,True,True
"C5522991,M,48983.67,2016-09-10 14:32:36",Student,51,Female,Widowed,Low,High School,"Solicitor, Scotland",Rent,4,0.45,740.0,Moderate,True,False,False,True,True,True
"C5525257,M,3405.68,2016-10-21 12:07:02",Retired,20,Male,Single,High,High School,"Programmer, applications",Rent,3,0.35,714.0,Bad,True,True,False,False,True,False
"C5530549,M,8521.12,2016-09-05 16:19:35",Retired,47,Female,Widowed,Low,College,Furniture conservator/restorer,Rent,1,0.14,419.0,Good,True,False,True,False,False,True
"C5531319,F,3821.86,2016-09-11 20:37:16",Young Professional,37,Male,Single,Low,College,"Scientist, research (physical sciences)",Rent,3,0.19,815.0,Good,True,True,False,True,True,False
"C5531731,M,25487.5,2016-09-07 19:35:20",Young Professional,35,Female,Single,High,High School,"Psychologist, counselling",Own,3,0.42,352.0,Bad,True,False,True,True,False,True
"C5533885,M,9283.45,2016-09-25 23:53:51",Retired,41,Female,Divorced,High,College,Arboriculturist,Own,5,0.27,537.0,Good,False,True,False,False,True,True
"C5535441,M,949.09,2016-09-03 15:46:07",Retired,56,Female,Married,Low,University,Operational investment banker,Own,1,0.45,749.0,Moderate,True,False,True,True,False,False
"C5536967,M,203270.68,2016-10-21 20:14:05",Student,20,Female,Widowed,Low,University,Magazine journalist,Rent,4,0.35,480.0,Bad,False,True,True,False,True,False
"C5537346,M,54315.45,2016-09-10 12:04:17",Young Professional,49,Male,Single,Medium,High School,"Editor, magazine features",Own,2,0.2,668.0,Moderate,False,False,False,True,False,True
"C5537659,M,51914.55,2016-09-06 13:37:18",Student,56,Male,Single,High,High School,Manufacturing engineer,Own,5,0.19,522.0,Bad,True,False,False,False,True,True
"C5538191,F,12602.0,2016-08-30 13:56:59",Student,61,Male,Divorced,High,High School,"Psychotherapist, dance movement",Rent,3,0.26,541.0,Moderate,False,True,True,True,True,False
"C5541913,F,47946.79,2016-09-09 07:39:15",Student,56,Female,Single,High,University,Chiropodist,Own,1,0.1,310.0,Bad,True,True,False,True,False,True
"C5610548,F,4931.12,2016-08-31 14:33:38",Student,56,Male,Widowed,Medium,High School,"Buyer, industrial",Own,2,0.11,618.0,Bad,True,False,True,False,False,False
"C5611155,M,4424.52,2016-09-07 20:19:16",Self-Employed,54,Female,Married,Low,High School,Building surveyor,Rent,3,0.33,812.0,Bad,False,True,False,False,True,True
"C5615731,M,186.36,2016-09-07 16:27:50",Self-Employed,22,Female,Single,Medium,College,Public house manager,Own,1,0.22,743.0,Moderate,True,True,False,True,True,False
"C5617429,F,15130.12,2016-09-14 15:16:17",Retired,31,Female,Married,Medium,University,Statistician,Rent,4,0.27,823.0,Bad,True,False,True,False,False,False
"C5621676,M,42531.21,2016-09-11 15:34:25",Student,28,Female,Widowed,High,College,General practice doctor,Own,5,0.22,486.0,Moderate,True,True,True,False,False,False
"C5621776,M,714.32,2016-09-06 15:01:33",Self-Employed,22,Female,Widowed,Low,University,Ecologist,Rent,1,0.42,357.0,Bad,False,False,False,True,False,False
"C5624166,M,117560.68,2016-09-03 15:50:16",Self-Employed,43,Female,Widowed,Medium,College,Physiotherapist,Rent,2,0.32,725.0,Good,True,False,False,False,False,True
"C5627843,F,8246.96,2016-09-13 14:19:32",Young Professional,53,Male,Divorced,Medium,College,Conference centre manager,Rent,5,0.31,754.0,Moderate,False,False,True,True,False,False
"C5628616,M,115004.5,2016-09-06 17:51:13",Student,52,Male,Widowed,Medium,University,"Teacher, primary school",Own,2,0.26,406.0,Moderate,False,False,False,False,False,False
"C5628648,M,944787.38,2016-09-14 23:07:05",Student,35,Female,Divorced,Medium,High School,"Doctor, general practice",Own,1,0.26,379.0,Bad,False,True,True,False,False,True
"C5628977,M,26171.06,2016-09-12 12:14:27",Young Professional,57,Male,Divorced,Low,University,Occupational hygienist,Own,1,0.49,557.0,Good,True,False,True,False,False,False
"C5629015,M,224.48,2016-09-18 10:11:04",Retired,47,Female,Divorced,High,College,Water quality scientist,Rent,5,0.24,696.0,Bad,False,True,False,False,True,True
"C5632478,M,14.22,2016-09-14 08:34:04",Student,36,Female,Married,Low,University,Economist,Rent,4,0.43,407.0,Moderate,False,True,True,True,True,False
"C5632538,M,980.37,2016-09-07 20:38:11",Self-Employed,52,Male,Divorced,Medium,College,Comptroller,Rent,1,0.35,695.0,Good,True,True,True,True,False,True
"C5632773,F,19538.12,2016-09-11 14:37:27",Student,55,Female,Divorced,Medium,High School,Civil Service administrator,Own,5,0.28,398.0,Moderate,False,False,True,False,True,False
